#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    1.029367645588E1  7.921760374068E-40 -4.592081048200E-34  1.985029067233E-22
    1.029434314477E1  7.871303456936E-40 -4.566954643586E-34  1.977913453188E-22
    1.029500983366E1  7.821167920451E-40 -4.541965722654E-34  1.970823346055E-22
    1.029567652255E1  7.771351717611E-40 -4.517113533136E-34  1.963758654402E-22
    1.029634321144E1  7.721852814449E-40 -4.492397326882E-34  1.956719287124E-22
    1.029700990033E1  7.672669189955E-40 -4.467816359836E-34  1.949705153441E-22
    1.029767658922E1  7.623798835990E-40 -4.443369892010E-34  1.942716162900E-22
    1.029834327811E1  7.575239757207E-40 -4.419057187468E-34  1.935752225372E-22
    1.029900996700E1  7.526989970967E-40 -4.394877514301E-34  1.928813251052E-22
    1.029967665589E1  7.479047507261E-40 -4.370830144602E-34  1.921899150454E-22
    1.030034334478E1  7.431410408625E-40 -4.346914354449E-34  1.915009834416E-22
    1.030101003367E1  7.384076730066E-40 -4.323129423882E-34  1.908145214095E-22
    1.030167672256E1  7.337044538978E-40 -4.299474636877E-34  1.901305200963E-22
    1.030234341145E1  7.290311915063E-40 -4.275949281332E-34  1.894489706815E-22
    1.030301010034E1  7.243876950257E-40 -4.252552649037E-34  1.887698643757E-22
    1.030367678923E1  7.197737748648E-40 -4.229284035661E-34  1.880931924214E-22
    1.030434347812E1  7.151892426399E-40 -4.206142740725E-34  1.874189460923E-22
    1.030501016701E1  7.106339111673E-40 -4.183128067583E-34  1.867471166933E-22
    1.030567685590E1  7.061075944555E-40 -4.160239323400E-34  1.860776955607E-22
    1.030634354478E1  7.016101076978E-40 -4.137475819134E-34  1.854106740617E-22
    1.030701023367E1  6.971412672643E-40 -4.114836869512E-34  1.847460435944E-22
    1.030767692256E1  6.927008906951E-40 -4.092321793010E-34  1.840837955879E-22
    1.030834361145E1  6.882887966921E-40 -4.069929911834E-34  1.834239215019E-22
    1.030901030034E1  6.839048051121E-40 -4.047660551898E-34  1.827664128268E-22
    1.030967698923E1  6.795487369595E-40 -4.025513042806E-34  1.821112610834E-22
    1.031034367812E1  6.752204143785E-40 -4.003486717828E-34  1.814584578230E-22
    1.031101036701E1  6.709196606462E-40 -3.981580913884E-34  1.808079946270E-22
    1.031167705590E1  6.666463001655E-40 -3.959794971520E-34  1.801598631073E-22
    1.031234374479E1  6.624001584576E-40 -3.938128234893E-34  1.795140549055E-22
    1.031301043368E1  6.581810621550E-40 -3.916580051746E-34  1.788705616935E-22
    1.031367712257E1  6.539888389946E-40 -3.895149773393E-34  1.782293751728E-22
    1.031434381146E1  6.498233178103E-40 -3.873836754696E-34  1.775904870748E-22
    1.031501050035E1  6.456843285264E-40 -3.852640354048E-34  1.769538891605E-22
    1.031567718924E1  6.415717021505E-40 -3.831559933352E-34  1.763195732203E-22
    1.031634387813E1  6.374852707663E-40 -3.810594858002E-34  1.756875310742E-22
    1.031701056702E1  6.334248675274E-40 -3.789744496866E-34  1.750577545715E-22
    1.031767725591E1  6.293903266500E-40 -3.769008222263E-34  1.744302355907E-22
    1.031834394480E1  6.253814834060E-40 -3.748385409950E-34  1.738049660394E-22
    1.031901063369E1  6.213981741168E-40 -3.727875439095E-34  1.731819378541E-22
    1.031967732258E1  6.174402361463E-40 -3.707477692268E-34  1.725611430004E-22
    1.032034401147E1  6.135075078941E-40 -3.687191555413E-34  1.719425734726E-22
    1.032101070036E1  6.095998287894E-40 -3.667016417836E-34  1.713262212937E-22
    1.032167738925E1  6.057170392839E-40 -3.646951672185E-34  1.707120785153E-22
    1.032234407814E1  6.018589808457E-40 -3.626996714431E-34  1.701001372175E-22
    1.032301076703E1  5.980254959524E-40 -3.607150943848E-34  1.694903895087E-22
    1.032367745592E1  5.942164280852E-40 -3.587413762999E-34  1.688828275259E-22
    1.032434414480E1  5.904316217221E-40 -3.567784577717E-34  1.682774434338E-22
    1.032501083369E1  5.866709223316E-40 -3.548262797083E-34  1.676742294256E-22
    1.032567752258E1  5.829341763668E-40 -3.528847833414E-34  1.670731777224E-22
    1.032634421147E1  5.792212312584E-40 -3.509539102242E-34  1.664742805729E-22
    1.032701090036E1  5.755319354091E-40 -3.490336022295E-34  1.658775302539E-22
    1.032767758925E1  5.718661381871E-40 -3.471238015484E-34  1.652829190699E-22
    1.032834427814E1  5.682236899202E-40 -3.452244506882E-34  1.646904393527E-22
    1.032901096703E1  5.646044418892E-40 -3.433354924709E-34  1.641000834618E-22
    1.032967765592E1  5.610082463226E-40 -3.414568700312E-34  1.635118437841E-22
    1.033034434481E1  5.574349563897E-40 -3.395885268150E-34  1.629257127337E-22
    1.033101103370E1  5.538844261952E-40 -3.377304065777E-34  1.623416827520E-22
    1.033167772259E1  5.503565107731E-40 -3.358824533824E-34  1.617597463074E-22
    1.033234441148E1  5.468510660807E-40 -3.340446115983E-34  1.611798958952E-22
    1.033301110037E1  5.433679489928E-40 -3.322168258989E-34  1.606021240379E-22
    1.033367778926E1  5.399070172958E-40 -3.303990412607E-34  1.600264232845E-22
    1.033434447815E1  5.364681296818E-40 -3.285912029608E-34  1.594527862109E-22
    1.033501116704E1  5.330511457432E-40 -3.267932565763E-34  1.588812054195E-22
    1.033567785593E1  5.296559259665E-40 -3.250051479816E-34  1.583116735394E-22
    1.033634454482E1  5.262823317269E-40 -3.232268233475E-34  1.577441832258E-22
    1.033701123371E1  5.229302252825E-40 -3.214582291393E-34  1.571787271606E-22
    1.033767792260E1  5.195994697689E-40 -3.196993121152E-34  1.566152980516E-22
    1.033834461149E1  5.162899291933E-40 -3.179500193247E-34  1.560538886330E-22
    1.033901130038E1  5.130014684291E-40 -3.162102981071E-34  1.554944916649E-22
    1.033967798927E1  5.097339532103E-40 -3.144800960897E-34  1.549370999335E-22
    1.034034467816E1  5.064872501263E-40 -3.127593611867E-34  1.543817062505E-22
    1.034101136705E1  5.032612266162E-40 -3.110480415968E-34  1.538283034538E-22
    1.034167805594E1  5.000557509632E-40 -3.093460858026E-34  1.532768844068E-22
    1.034234474482E1  4.968706922898E-40 -3.076534425683E-34  1.527274419983E-22
    1.034301143371E1  4.937059205519E-40 -3.059700609385E-34  1.521799691430E-22
    1.034367812260E1  4.905613065336E-40 -3.042958902368E-34  1.516344587806E-22
    1.034434481149E1  4.874367218424E-40 -3.026308800638E-34  1.510909038763E-22
    1.034501150038E1  4.843320389033E-40 -3.009749802961E-34  1.505492974205E-22
    1.034567818927E1  4.812471309538E-40 -2.993281410843E-34  1.500096324287E-22
    1.034634487816E1  4.781818720391E-40 -2.976903128522E-34  1.494719019415E-22
    1.034701156705E1  4.751361370064E-40 -2.960614462943E-34  1.489360990244E-22
    1.034767825594E1  4.721098015001E-40 -2.944414923754E-34  1.484022167677E-22
    1.034834494483E1  4.691027419569E-40 -2.928304023282E-34  1.478702482865E-22
    1.034901163372E1  4.661148356003E-40 -2.912281276525E-34  1.473401867207E-22
    1.034967832261E1  4.631459604357E-40 -2.896346201134E-34  1.468120252346E-22
    1.035034501150E1  4.601959952458E-40 -2.880498317400E-34  1.462857570172E-22
    1.035101170039E1  4.572648195853E-40 -2.864737148236E-34  1.457613752817E-22
    1.035167838928E1  4.543523137759E-40 -2.849062219170E-34  1.452388732658E-22
    1.035234507817E1  4.514583589019E-40 -2.833473058321E-34  1.447182442314E-22
    1.035301176706E1  4.485828368047E-40 -2.817969196395E-34  1.441994814645E-22
    1.035367845595E1  4.457256300786E-40 -2.802550166662E-34  1.436825782753E-22
    1.035434514484E1  4.428866220653E-40 -2.787215504948E-34  1.431675279977E-22
    1.035501183373E1  4.400656968500E-40 -2.771964749617E-34  1.426543239898E-22
    1.035567852262E1  4.372627392560E-40 -2.756797441562E-34  1.421429596334E-22
    1.035634521151E1  4.344776348400E-40 -2.741713124184E-34  1.416334283340E-22
    1.035701190040E1  4.317102698880E-40 -2.726711343386E-34  1.411257235207E-22
    1.035767858929E1  4.289605314101E-40 -2.711791647553E-34  1.406198386463E-22
    1.035834527818E1  4.262283071362E-40 -2.696953587542E-34  1.401157671869E-22
    1.035901196707E1  4.235134855110E-40 -2.682196716670E-34  1.396135026420E-22
    1.035967865596E1  4.208159556901E-40 -2.667520590693E-34  1.391130385346E-22
    1.036034534484E1  4.181356075349E-40 -2.652924767803E-34  1.386143684107E-22
    1.036101203373E1  4.154723316084E-40 -2.638408808606E-34  1.381174858396E-22
    1.036167872262E1  4.128260191706E-40 -2.623972276113E-34  1.376223844134E-22
    1.036234541151E1  4.101965621742E-40 -2.609614735727E-34  1.371290577475E-22
    1.036301210040E1  4.075838532600E-40 -2.595335755228E-34  1.366374994800E-22
    1.036367878929E1  4.049877857526E-40 -2.581134904762E-34  1.361477032717E-22
    1.036434547818E1  4.024082536561E-40 -2.567011756825E-34  1.356596628064E-22
    1.036501216707E1  3.998451516498E-40 -2.552965886255E-34  1.351733717903E-22
    1.036567885596E1  3.972983750837E-40 -2.538996870214E-34  1.346888239523E-22
    1.036634554485E1  3.947678199745E-40 -2.525104288179E-34  1.342060130438E-22
    1.036701223374E1  3.922533830010E-40 -2.511287721927E-34  1.337249328384E-22
    1.036767892263E1  3.897549615004E-40 -2.497546755524E-34  1.332455771322E-22
    1.036834561152E1  3.872724534636E-40 -2.483880975312E-34  1.327679397435E-22
    1.036901230041E1  3.848057575312E-40 -2.470289969895E-34  1.322920145128E-22
    1.036967898930E1  3.823547729895E-40 -2.456773330131E-34  1.318177953026E-22
    1.037034567819E1  3.799193997662E-40 -2.443330649113E-34  1.313452759974E-22
    1.037101236708E1  3.774995384265E-40 -2.429961522164E-34  1.308744505036E-22
    1.037167905597E1  3.750950901690E-40 -2.416665546818E-34  1.304053127497E-22
    1.037234574486E1  3.727059568214E-40 -2.403442322814E-34  1.299378566855E-22
    1.037301243375E1  3.703320408368E-40 -2.390291452079E-34  1.294720762830E-22
    1.037367912264E1  3.679732452896E-40 -2.377212538719E-34  1.290079655353E-22
    1.037434581153E1  3.656294738716E-40 -2.364205189007E-34  1.285455184575E-22
    1.037501250042E1  3.633006308881E-40 -2.351269011369E-34  1.280847290859E-22
    1.037567918931E1  3.609866212537E-40 -2.338403616373E-34  1.276255914781E-22
    1.037634587820E1  3.586873504888E-40 -2.325608616721E-34  1.271680997132E-22
    1.037701256709E1  3.564027247155E-40 -2.312883627231E-34  1.267122478915E-22
    1.037767925598E1  3.541326506540E-40 -2.300228264829E-34  1.262580301344E-22
    1.037834594486E1  3.518770356184E-40 -2.287642148539E-34  1.258054405842E-22
    1.037901263375E1  3.496357875133E-40 -2.275124899467E-34  1.253544734046E-22
    1.037967932264E1  3.474088148299E-40 -2.262676140795E-34  1.249051227798E-22
    1.038034601153E1  3.451960266423E-40 -2.250295497765E-34  1.244573829151E-22
    1.038101270042E1  3.429973326035E-40 -2.237982597669E-34  1.240112480365E-22
    1.038167938931E1  3.408126429423E-40 -2.225737069841E-34  1.235667123907E-22
    1.038234607820E1  3.386418684590E-40 -2.213558545639E-34  1.231237702451E-22
    1.038301276709E1  3.364849205222E-40 -2.201446658442E-34  1.226824158874E-22
    1.038367945598E1  3.343417110650E-40 -2.189401043634E-34  1.222426436262E-22
    1.038434614487E1  3.322121525815E-40 -2.177421338592E-34  1.218044477900E-22
    1.038501283376E1  3.300961581229E-40 -2.165507182680E-34  1.213678227280E-22
    1.038567952265E1  3.279936412946E-40 -2.153658217234E-34  1.209327628096E-22
    1.038634621154E1  3.259045162520E-40 -2.141874085552E-34  1.204992624243E-22
    1.038701290043E1  3.238286976974E-40 -2.130154432885E-34  1.200673159816E-22
    1.038767958932E1  3.217661008763E-40 -2.118498906423E-34  1.196369179113E-22
    1.038834627821E1  3.197166415742E-40 -2.106907155289E-34  1.192080626631E-22
    1.038901296710E1  3.176802361127E-40 -2.095378830525E-34  1.187807447064E-22
    1.038967965599E1  3.156568013468E-40 -2.083913585081E-34  1.183549585306E-22
    1.039034634488E1  3.136462546607E-40 -2.072511073808E-34  1.179306986449E-22
    1.039101303377E1  3.116485139651E-40 -2.061170953444E-34  1.175079595780E-22
    1.039167972266E1  3.096634976933E-40 -2.049892882606E-34  1.170867358783E-22
    1.039234641155E1  3.076911247983E-40 -2.038676521779E-34  1.166670221139E-22
    1.039301310044E1  3.057313147494E-40 -2.027521533306E-34  1.162488128721E-22
    1.039367978933E1  3.037839875285E-40 -2.016427581375E-34  1.158321027597E-22
    1.039434647822E1  3.018490636276E-40 -2.005394332016E-34  1.154168864030E-22
    1.039501316711E1  2.999264640449E-40 -1.994421453082E-34  1.150031584473E-22
    1.039567985600E1  2.980161102816E-40 -1.983508614246E-34  1.145909135573E-22
    1.039634654488E1  2.961179243392E-40 -1.972655486987E-34  1.141801464167E-22
    1.039701323377E1  2.942318287160E-40 -1.961861744584E-34  1.137708517283E-22
    1.039767992266E1  2.923577464037E-40 -1.951127062100E-34  1.133630242139E-22
    1.039834661155E1  2.904956008846E-40 -1.940451116380E-34  1.129566586142E-22
    1.039901330044E1  2.886453161286E-40 -1.929833586033E-34  1.125517496888E-22
    1.039967998933E1  2.868068165895E-40 -1.919274151430E-34  1.121482922160E-22
    1.040034667822E1  2.849800272025E-40 -1.908772494689E-34  1.117462809929E-22
    1.040101336711E1  2.831648733808E-40 -1.898328299669E-34  1.113457108352E-22
    1.040168005600E1  2.813612810129E-40 -1.887941251956E-34  1.109465765771E-22
    1.040234674489E1  2.795691764591E-40 -1.877611038860E-34  1.105488730716E-22
    1.040301343378E1  2.777884865489E-40 -1.867337349399E-34  1.101525951899E-22
    1.040368012267E1  2.760191385776E-40 -1.857119874293E-34  1.097577378216E-22
    1.040434681156E1  2.742610603040E-40 -1.846958305957E-34  1.093642958747E-22
    1.040501350045E1  2.725141799468E-40 -1.836852338485E-34  1.089722642755E-22
    1.040568018934E1  2.707784261817E-40 -1.826801667648E-34  1.085816379683E-22
    1.040634687823E1  2.690537281391E-40 -1.816805990880E-34  1.081924119157E-22
    1.040701356712E1  2.673400154005E-40 -1.806865007271E-34  1.078045810982E-22
    1.040768025601E1  2.656372179961E-40 -1.796978417557E-34  1.074181405145E-22
    1.040834694490E1  2.639452664016E-40 -1.787145924113E-34  1.070330851811E-22
    1.040901363379E1  2.622640915358E-40 -1.777367230940E-34  1.066494101323E-22
    1.040968032268E1  2.605936247571E-40 -1.767642043662E-34  1.062671104203E-22
    1.041034701157E1  2.589337978614E-40 -1.757970069510E-34  1.058861811151E-22
    1.041101370046E1  2.572845430791E-40 -1.748351017319E-34  1.055066173042E-22
    1.041168038935E1  2.556457930719E-40 -1.738784597518E-34  1.051284140928E-22
    1.041234707824E1  2.540174809308E-40 -1.729270522119E-34  1.047515666036E-22
    1.041301376713E1  2.523995401726E-40 -1.719808504709E-34  1.043760699769E-22
    1.041368045602E1  2.507919047379E-40 -1.710398260444E-34  1.040019193704E-22
    1.041434714490E1  2.491945089877E-40 -1.701039506038E-34  1.036291099590E-22
    1.041501383379E1  2.476072877015E-40 -1.691731959754E-34  1.032576369350E-22
    1.041568052268E1  2.460301760739E-40 -1.682475341399E-34  1.028874955079E-22
    1.041634721157E1  2.444631097124E-40 -1.673269372311E-34  1.025186809046E-22
    1.041701390046E1  2.429060246345E-40 -1.664113775353E-34  1.021511883687E-22
    1.041768058935E1  2.413588572655E-40 -1.655008274904E-34  1.017850131611E-22
    1.041834727824E1  2.398215444354E-40 -1.645952596854E-34  1.014201505597E-22
    1.041901396713E1  2.382940233765E-40 -1.636946468589E-34  1.010565958594E-22
    1.041968065602E1  2.367762317213E-40 -1.627989618988E-34  1.006943443716E-22
    1.042034734491E1  2.352681074990E-40 -1.619081778416E-34  1.003333914249E-22
    1.042101403380E1  2.337695891340E-40 -1.610222678709E-34  9.997373236447E-23
    1.042168072269E1  2.322806154425E-40 -1.601412053174E-34  9.961536255220E-23
    1.042234741158E1  2.308011256307E-40 -1.592649636574E-34  9.925827736660E-23
    1.042301410047E1  2.293310592919E-40 -1.583935165127E-34  9.890247220274E-23
    1.042368078936E1  2.278703564041E-40 -1.575268376492E-34  9.854794247220E-23
    1.042434747825E1  2.264189573277E-40 -1.566649009763E-34  9.819468360301E-23
    1.042501416714E1  2.249768028030E-40 -1.558076805463E-34  9.784269103960E-23
    1.042568085603E1  2.235438339476E-40 -1.549551505534E-34  9.749196024272E-23
    1.042634754492E1  2.221199922543E-40 -1.541072853331E-34  9.714248668938E-23
    1.042701423381E1  2.207052195885E-40 -1.532640593611E-34  9.679426587283E-23
    1.042768092270E1  2.192994581857E-40 -1.524254472530E-34  9.644729330244E-23
    1.042834761159E1  2.179026506497E-40 -1.515914237633E-34  9.610156450371E-23
    1.042901430048E1  2.165147399496E-40 -1.507619637843E-34  9.575707501817E-23
    1.042968098937E1  2.151356694178E-40 -1.499370423462E-34  9.541382040332E-23
    1.043034767826E1  2.137653827477E-40 -1.491166346153E-34  9.507179623260E-23
    1.043101436715E1  2.124038239914E-40 -1.483007158942E-34  9.473099809531E-23
    1.043168105604E1  2.110509375571E-40 -1.474892616205E-34  9.439142159656E-23
    1.043234774492E1  2.097066682073E-40 -1.466822473660E-34  9.405306235722E-23
    1.043301443381E1  2.083709610563E-40 -1.458796488364E-34  9.371591601384E-23
    1.043368112270E1  2.070437615680E-40 -1.450814418703E-34  9.337997821864E-23
    1.043434781159E1  2.057250155536E-40 -1.442876024384E-34  9.304524463941E-23
    1.043501450048E1  2.044146691695E-40 -1.434981066430E-34  9.271171095946E-23
    1.043568118937E1  2.031126689150E-40 -1.427129307171E-34  9.237937287758E-23
    1.043634787826E1  2.018189616303E-40 -1.419320510237E-34  9.204822610800E-23
    1.043701456715E1  2.005334944939E-40 -1.411554440553E-34  9.171826638028E-23
