#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    2.229407646922E0   6.876797015642E-6  -1.260652544623E-4   3.577847546270E-2
    2.230074335811E0   6.834963201131E-6  -1.254610594723E-4   3.571240959320E-2
    2.230741024701E0   6.793383930959E-6  -1.248597614908E-4   3.564646655678E-2
    2.231407713590E0   6.752057655927E-6  -1.242613466201E-4   3.558064612281E-2
    2.232074402480E0   6.710982836264E-6  -1.236658010289E-4   3.551494806112E-2
    2.232741091370E0   6.670157941576E-6  -1.230731109525E-4   3.544937214197E-2
    2.233407780259E0   6.629581450785E-6  -1.224832626922E-4   3.538391813605E-2
    2.234074469149E0   6.589251852072E-6  -1.218962426151E-4   3.531858581449E-2
    2.234741158039E0   6.549167642823E-6  -1.213120371538E-4   3.525337494886E-2
    2.235407846928E0   6.509327329572E-6  -1.207306328059E-4   3.518828531116E-2
    2.236074535818E0   6.469729427944E-6  -1.201520161339E-4   3.512331667383E-2
    2.236741224707E0   6.430372462600E-6  -1.195761737647E-4   3.505846880974E-2
    2.237407913597E0   6.391254967184E-6  -1.190030923895E-4   3.499374149220E-2
    2.238074602487E0   6.352375484268E-6  -1.184327587634E-4   3.492913449493E-2
    2.238741291376E0   6.313732565292E-6  -1.178651597050E-4   3.486464759210E-2
    2.239407980266E0   6.275324770520E-6  -1.173002820961E-4   3.480028055830E-2
    2.240074669156E0   6.237150668977E-6  -1.167381128816E-4   3.473603316856E-2
    2.240741358045E0   6.199208838402E-6  -1.161786390692E-4   3.467190519834E-2
    2.241408046935E0   6.161497865189E-6  -1.156218477286E-4   3.460789642350E-2
    2.242074735825E0   6.124016344340E-6  -1.150677259918E-4   3.454400662036E-2
    2.242741424714E0   6.086762879411E-6  -1.145162610525E-4   3.448023556564E-2
    2.243408113604E0   6.049736082458E-6  -1.139674401660E-4   3.441658303650E-2
    2.244074802493E0   6.012934573985E-6  -1.134212506486E-4   3.435304881053E-2
    2.244741491383E0   5.976356982896E-6  -1.128776798775E-4   3.428963266572E-2
    2.245408180273E0   5.940001946442E-6  -1.123367152906E-4   3.422633438050E-2
    2.246074869162E0   5.903868110168E-6  -1.117983443860E-4   3.416315373373E-2
    2.246741558052E0   5.867954127866E-6  -1.112625547219E-4   3.410009050466E-2
    2.247408246942E0   5.832258661522E-6  -1.107293339162E-4   3.403714447298E-2
    2.248074935831E0   5.796780381269E-6  -1.101986696460E-4   3.397431541881E-2
    2.248741624721E0   5.761517965334E-6  -1.096705496479E-4   3.391160312266E-2
    2.249408313610E0   5.726470099992E-6  -1.091449617172E-4   3.384900736549E-2
    2.250075002500E0   5.691635479514E-6  -1.086218937077E-4   3.378652792865E-2
    2.250741691390E0   5.657012806120E-6  -1.081013335317E-4   3.372416459391E-2
    2.251408380279E0   5.622600789931E-6  -1.075832691592E-4   3.366191714347E-2
    2.252075069169E0   5.588398148919E-6  -1.070676886184E-4   3.359978535994E-2
    2.252741758059E0   5.554403608863E-6  -1.065545799946E-4   3.353776902632E-2
    2.253408446948E0   5.520615903295E-6  -1.060439314303E-4   3.347586792606E-2
    2.254075135838E0   5.487033773460E-6  -1.055357311251E-4   3.341408184299E-2
    2.254741824727E0   5.453655968264E-6  -1.050299673351E-4   3.335241056137E-2
    2.255408513617E0   5.420481244230E-6  -1.045266283728E-4   3.329085386587E-2
    2.256075202507E0   5.387508365448E-6  -1.040257026069E-4   3.322941154155E-2
    2.256741891396E0   5.354736103536E-6  -1.035271784617E-4   3.316808337390E-2
    2.257408580286E0   5.322163237586E-6  -1.030310444173E-4   3.310686914881E-2
    2.258075269176E0   5.289788554124E-6  -1.025372890090E-4   3.304576865258E-2
    2.258741958065E0   5.257610847062E-6  -1.020459008270E-4   3.298478167192E-2
    2.259408646955E0   5.225628917654E-6  -1.015568685164E-4   3.292390799392E-2
    2.260075335845E0   5.193841574453E-6  -1.010701807768E-4   3.286314740611E-2
    2.260742024734E0   5.162247633262E-6  -1.005858263619E-4   3.280249969640E-2
    2.261408713624E0   5.130845917096E-6  -1.001037940797E-4   3.274196465312E-2
    2.262075402513E0   5.099635256131E-6  -9.962407279150E-5   3.268154206498E-2
    2.262742091403E0   5.068614487666E-6  -9.914665141235E-5   3.262123172112E-2
    2.263408780293E0   5.037782456079E-6  -9.867151891039E-5   3.256103341106E-2
    2.264075469182E0   5.007138012781E-6  -9.819866430673E-5   3.250094692472E-2
    2.264742158072E0   4.976680016174E-6  -9.772807667517E-5   3.244097205244E-2
    2.265408846962E0   4.946407331613E-6  -9.725974514194E-5   3.238110858492E-2
    2.266075535851E0   4.916318831355E-6  -9.679365888548E-5   3.232135631331E-2
    2.266742224741E0   4.886413394526E-6  -9.632980713615E-5   3.226171502911E-2
    2.267408913630E0   4.856689907073E-6  -9.586817917601E-5   3.220218452423E-2
    2.268075602520E0   4.827147261724E-6  -9.540876433853E-5   3.214276459100E-2
    2.268742291410E0   4.797784357949E-6  -9.495155200841E-5   3.208345502211E-2
    2.269408980299E0   4.768600101916E-6  -9.449653162129E-5   3.202425561067E-2
    2.270075669189E0   4.739593406453E-6  -9.404369266348E-5   3.196516615016E-2
    2.270742358079E0   4.710763191003E-6  -9.359302467178E-5   3.190618643446E-2
    2.271409046968E0   4.682108381589E-6  -9.314451723319E-5   3.184731625786E-2
    2.272075735858E0   4.653627910770E-6  -9.269815998471E-5   3.178855541503E-2
    2.272742424747E0   4.625320717605E-6  -9.225394261304E-5   3.172990370101E-2
    2.273409113637E0   4.597185747608E-6  -9.181185485439E-5   3.167136091125E-2
    2.274075802527E0   4.569221952714E-6  -9.137188649424E-5   3.161292684159E-2
    2.274742491416E0   4.541428291237E-6  -9.093402736708E-5   3.155460128825E-2
    2.275409180306E0   4.513803727832E-6  -9.049826735618E-5   3.149638404785E-2
    2.276075869196E0   4.486347233456E-6  -9.006459639337E-5   3.143827491736E-2
    2.276742558085E0   4.459057785331E-6  -8.963300445881E-5   3.138027369419E-2
    2.277409246975E0   4.431934366903E-6  -8.920348158072E-5   3.132238017608E-2
    2.278075935865E0   4.404975967807E-6  -8.877601783521E-5   3.126459416120E-2
    2.278742624754E0   4.378181583829E-6  -8.835060334598E-5   3.120691544808E-2
    2.279409313644E0   4.351550216865E-6  -8.792722828415E-5   3.114934383563E-2
    2.280076002533E0   4.325080874889E-6  -8.750588286800E-5   3.109187912315E-2
    2.280742691423E0   4.298772571913E-6  -8.708655736277E-5   3.103452111032E-2
    2.281409380313E0   4.272624327950E-6  -8.666924208039E-5   3.097726959721E-2
    2.282076069202E0   4.246635168978E-6  -8.625392737930E-5   3.092012438424E-2
    2.282742758092E0   4.220804126906E-6  -8.584060366421E-5   3.086308527223E-2
    2.283409446982E0   4.195130239533E-6  -8.542926138588E-5   3.080615206239E-2
    2.284076135871E0   4.169612550517E-6  -8.501989104088E-5   3.074932455629E-2
    2.284742824761E0   4.144250109336E-6  -8.461248317141E-5   3.069260255587E-2
    2.285409513650E0   4.119041971254E-6  -8.420702836505E-5   3.063598586347E-2
    2.286076202540E0   4.093987197286E-6  -8.380351725453E-5   3.057947428178E-2
    2.286742891430E0   4.069084854163E-6  -8.340194051756E-5   3.052306761388E-2
    2.287409580319E0   4.044334014295E-6  -8.300228887658E-5   3.046676566323E-2
    2.288076269209E0   4.019733755740E-6  -8.260455309853E-5   3.041056823364E-2
    2.288742958099E0   3.995283162167E-6  -8.220872399469E-5   3.035447512930E-2
    2.289409646988E0   3.970981322821E-6  -8.181479242042E-5   3.029848615480E-2
    2.290076335878E0   3.946827332495E-6  -8.142274927496E-5   3.024260111506E-2
    2.290743024767E0   3.922820291487E-6  -8.103258550123E-5   3.018681981539E-2
    2.291409713657E0   3.898959305575E-6  -8.064429208561E-5   3.013114206147E-2
    2.292076402547E0   3.875243485977E-6  -8.025786005773E-5   3.007556765935E-2
    2.292743091436E0   3.851671949324E-6  -7.987328049029E-5   3.002009641544E-2
    2.293409780326E0   3.828243817621E-6  -7.949054449880E-5   2.996472813652E-2
    2.294076469216E0   3.804958218219E-6  -7.910964324141E-5   2.990946262974E-2
    2.294743158105E0   3.781814283780E-6  -7.873056791872E-5   2.985429970262E-2
    2.295409846995E0   3.758811152246E-6  -7.835330977353E-5   2.979923916303E-2
    2.296076535885E0   3.735947966805E-6  -7.797786009069E-5   2.974428081922E-2
    2.296743224774E0   3.713223875861E-6  -7.760421019685E-5   2.968942447980E-2
    2.297409913664E0   3.690638033002E-6  -7.723235146028E-5   2.963466995373E-2
    2.298076602553E0   3.668189596966E-6  -7.686227529068E-5   2.958001705036E-2
    2.298743291443E0   3.645877731614E-6  -7.649397313898E-5   2.952546557937E-2
    2.299409980333E0   3.623701605894E-6  -7.612743649712E-5   2.947101535082E-2
    2.300076669222E0   3.601660393813E-6  -7.576265689786E-5   2.941666617514E-2
    2.300743358112E0   3.579753274408E-6  -7.539962591462E-5   2.936241786308E-2
    2.301410047002E0   3.557979431710E-6  -7.503833516121E-5   2.930827022580E-2
    2.302076735891E0   3.536338054717E-6  -7.467877629174E-5   2.925422307478E-2
    2.302743424781E0   3.514828337365E-6  -7.432094100031E-5   2.920027622187E-2
    2.303410113670E0   3.493449478493E-6  -7.396482102092E-5   2.914642947928E-2
    2.304076802560E0   3.472200681821E-6  -7.361040812720E-5   2.909268265958E-2
    2.304743491450E0   3.451081155912E-6  -7.325769413229E-5   2.903903557568E-2
    2.305410180339E0   3.430090114147E-6  -7.290667088859E-5   2.898548804085E-2
    2.306076869229E0   3.409226774696E-6  -7.255733028760E-5   2.893203986873E-2
    2.306743558119E0   3.388490360486E-6  -7.220966425972E-5   2.887869087330E-2
    2.307410247008E0   3.367880099175E-6  -7.186366477410E-5   2.882544086889E-2
    2.308076935898E0   3.347395223121E-6  -7.151932383840E-5   2.877228967018E-2
    2.308743624787E0   3.327034969356E-6  -7.117663349864E-5   2.871923709222E-2
    2.309410313677E0   3.306798579554E-6  -7.083558583900E-5   2.866628295038E-2
    2.310077002567E0   3.286685300005E-6  -7.049617298165E-5   2.861342706042E-2
    2.310743691456E0   3.266694381586E-6  -7.015838708655E-5   2.856066923842E-2
    2.311410380346E0   3.246825079737E-6  -6.982222035130E-5   2.850800930080E-2
    2.312077069236E0   3.227076654424E-6  -6.948766501092E-5   2.845544706437E-2
    2.312743758125E0   3.207448370122E-6  -6.915471333769E-5   2.840298234624E-2
    2.313410447015E0   3.187939495781E-6  -6.882335764098E-5   2.835061496390E-2
    2.314077135905E0   3.168549304801E-6  -6.849359026706E-5   2.829834473517E-2
    2.314743824794E0   3.149277075003E-6  -6.816540359891E-5   2.824617147822E-2
    2.315410513684E0   3.130122088604E-6  -6.783879005608E-5   2.819409501156E-2
    2.316077202573E0   3.111083632192E-6  -6.751374209447E-5   2.814211515406E-2
    2.316743891463E0   3.092160996695E-6  -6.719025220620E-5   2.809023172490E-2
    2.317410580353E0   3.073353477356E-6  -6.686831291941E-5   2.803844454365E-2
    2.318077269242E0   3.054660373710E-6  -6.654791679807E-5   2.798675343017E-2
    2.318743958132E0   3.036080989554E-6  -6.622905644186E-5   2.793515820470E-2
    2.319410647022E0   3.017614632921E-6  -6.591172448595E-5   2.788365868781E-2
    2.320077335911E0   2.999260616057E-6  -6.559591360085E-5   2.783225470041E-2
    2.320744024801E0   2.981018255395E-6  -6.528161649224E-5   2.778094606373E-2
    2.321410713690E0   2.962886871526E-6  -6.496882590080E-5   2.772973259938E-2
    2.322077402580E0   2.944865789179E-6  -6.465753460204E-5   2.767861412926E-2
    2.322744091470E0   2.926954337189E-6  -6.434773540612E-5   2.762759047565E-2
    2.323410780359E0   2.909151848481E-6  -6.403942115773E-5   2.757666146113E-2
    2.324077469249E0   2.891457660034E-6  -6.373258473587E-5   2.752582690865E-2
    2.324744158139E0   2.873871112869E-6  -6.342721905369E-5   2.747508664147E-2
    2.325410847028E0   2.856391552011E-6  -6.312331705838E-5   2.742444048320E-2
    2.326077535918E0   2.839018326478E-6  -6.282087173095E-5   2.737388825778E-2
    2.326744224807E0   2.821750789244E-6  -6.251987608608E-5   2.732342978947E-2
    2.327410913697E0   2.804588297225E-6  -6.222032317198E-5   2.727306490289E-2
    2.328077602587E0   2.787530211250E-6  -6.192220607020E-5   2.722279342296E-2
    2.328744291476E0   2.770575896038E-6  -6.162551789551E-5   2.717261517497E-2
    2.329410980366E0   2.753724720174E-6  -6.133025179569E-5   2.712252998449E-2
    2.330077669256E0   2.736976056085E-6  -6.103640095140E-5   2.707253767748E-2
    2.330744358145E0   2.720329280021E-6  -6.074395857603E-5   2.702263808018E-2
    2.331411047035E0   2.703783772025E-6  -6.045291791552E-5   2.697283101919E-2
    2.332077735925E0   2.687338915914E-6  -6.016327224822E-5   2.692311632142E-2
    2.332744424814E0   2.670994099257E-6  -5.987501488472E-5   2.687349381411E-2
    2.333411113704E0   2.654748713347E-6  -5.958813916774E-5   2.682396332484E-2
    2.334077802593E0   2.638602153184E-6  -5.930263847189E-5   2.677452468151E-2
    2.334744491483E0   2.622553817450E-6  -5.901850620361E-5   2.672517771234E-2
    2.335411180373E0   2.606603108486E-6  -5.873573580094E-5   2.667592224587E-2
    2.336077869262E0   2.590749432272E-6  -5.845432073343E-5   2.662675811099E-2
    2.336744558152E0   2.574992198401E-6  -5.817425450195E-5   2.657768513688E-2
    2.337411247042E0   2.559330820060E-6  -5.789553063856E-5   2.652870315308E-2
    2.338077935931E0   2.543764714008E-6  -5.761814270633E-5   2.647981198943E-2
    2.338744624821E0   2.528293300555E-6  -5.734208429924E-5   2.643101147608E-2
    2.339411313710E0   2.512916003535E-6  -5.706734904198E-5   2.638230144354E-2
    2.340078002600E0   2.497632250292E-6  -5.679393058984E-5   2.633368172260E-2
    2.340744691490E0   2.482441471655E-6  -5.652182262856E-5   2.628515214439E-2
    2.341411380379E0   2.467343101915E-6  -5.625101887416E-5   2.623671254037E-2
    2.342078069269E0   2.452336578808E-6  -5.598151307280E-5   2.618836274231E-2
    2.342744758159E0   2.437421343491E-6  -5.571329900065E-5   2.614010258227E-2
    2.343411447048E0   2.422596840522E-6  -5.544637046377E-5   2.609193189268E-2
    2.344078135938E0   2.407862517840E-6  -5.518072129788E-5   2.604385050625E-2
    2.344744824827E0   2.393217826743E-6  -5.491634536833E-5   2.599585825602E-2
    2.345411513717E0   2.378662221870E-6  -5.465323656985E-5   2.594795497534E-2
    2.346078202607E0   2.364195161177E-6  -5.439138882651E-5   2.590014049788E-2
    2.346744891496E0   2.349816105919E-6  -5.413079609149E-5   2.585241465762E-2
    2.347411580386E0   2.335524520632E-6  -5.387145234700E-5   2.580477728887E-2
    2.348078269276E0   2.321319873110E-6  -5.361335160412E-5   2.575722822622E-2
    2.348744958165E0   2.307201634383E-6  -5.335648790266E-5   2.570976730461E-2
    2.349411647055E0   2.293169278705E-6  -5.310085531101E-5   2.566239435927E-2
    2.350078335945E0   2.279222283525E-6  -5.284644792604E-5   2.561510922575E-2
    2.350745024834E0   2.265360129477E-6  -5.259325987292E-5   2.556791173991E-2
    2.351411713724E0   2.251582300351E-6  -5.234128530502E-5   2.552080173792E-2
    2.352078402613E0   2.237888283082E-6  -5.209051840375E-5   2.547377905625E-2
    2.352745091503E0   2.224277567726E-6  -5.184095337844E-5   2.542684353171E-2
    2.353411780393E0   2.210749647443E-6  -5.159258446620E-5   2.537999500137E-2
    2.354078469282E0   2.197304018478E-6  -5.134540593178E-5   2.533323330265E-2
    2.354745158172E0   2.183940180139E-6  -5.109941206744E-5   2.528655827327E-2
    2.355411847062E0   2.170657634785E-6  -5.085459719284E-5   2.523996975124E-2
    2.356078535951E0   2.157455887801E-6  -5.061095565488E-5   2.519346757489E-2
    2.356745224841E0   2.144334447583E-6  -5.036848182758E-5   2.514705158285E-2
    2.357411913730E0   2.131292825519E-6  -5.012717011194E-5   2.510072161406E-2
    2.358078602620E0   2.118330535970E-6  -4.988701493585E-5   2.505447750777E-2
    2.358745291510E0   2.105447096252E-6  -4.964801075390E-5   2.500831910351E-2
    2.359411980399E0   2.092642026621E-6  -4.941015204730E-5   2.496224624113E-2
    2.360078669289E0   2.079914850249E-6  -4.917343332373E-5   2.491625876080E-2
    2.360745358179E0   2.067265093213E-6  -4.893784911721E-5   2.487035650296E-2
    2.361412047068E0   2.054692284473E-6  -4.870339398800E-5   2.482453930837E-2
    2.362078735958E0   2.042195955854E-6  -4.847006252244E-5   2.477880701809E-2
    2.362745424847E0   2.029775642034E-6  -4.823784933285E-5   2.473315947348E-2
    2.363412113737E0   2.017430880518E-6  -4.800674905739E-5   2.468759651619E-2
    2.364078802627E0   2.005161211630E-6  -4.777675635994E-5   2.464211798818E-2
    2.364745491516E0   1.992966178488E-6  -4.754786592998E-5   2.459672373171E-2
    2.365412180406E0   1.980845326993E-6  -4.732007248248E-5   2.455141358933E-2
    2.366078869296E0   1.968798205809E-6  -4.709337075774E-5   2.450618740389E-2
    2.366745558185E0   1.956824366345E-6  -4.686775552131E-5   2.446104501855E-2
    2.367412247075E0   1.944923362741E-6  -4.664322156383E-5   2.441598627674E-2
    2.368078935965E0   1.933094751852E-6  -4.641976370095E-5   2.437101102222E-2
    2.368745624854E0   1.921338093227E-6  -4.619737677319E-5   2.432611909901E-2
    2.369412313744E0   1.909652949096E-6  -4.597605564580E-5   2.428131035144E-2
    2.370079002633E0   1.898038884356E-6  -4.575579520868E-5   2.423658462415E-2
    2.370745691523E0   1.886495466547E-6  -4.553659037624E-5   2.419194176206E-2
    2.371412380413E0   1.875022265846E-6  -4.531843608727E-5   2.414738161037E-2
    2.372079069302E0   1.863618855041E-6  -4.510132730487E-5   2.410290401459E-2
    2.372745758192E0   1.852284809523E-6  -4.488525901627E-5   2.405850882052E-2
